A,n_a,P_a_est,ci95_a,Q,n_qa,P_qa_est,ci95_qa,P_q_diff,P_q_diff_ci95,P_q_diff_upr,P_q_diff_lwr
ptc2,65,0.9762826211570537,0.014622348118778926,pif1,4,1.050566792168315,0.036337165851863897,0.07428417101126139,0.03916889948227575,0.11345307049353714,0.035115271528985643
ptc2,65,0.9762826211570537,0.014622348118778926,pol30-RR,4,1.053297834164901,0.1315993568673766,0.07701521300784742,0.13240922850169431,0.20942444150954173,-0.0553940154938469
ptc2,65,0.9762826211570537,0.014622348118778926,pso2,7,0.9772325443488002,0.022763184686544827,9.499231917465822e-4,0.02705504835664698,0.028004971548393563,-0.0261051251649004
ptc2,65,0.9762826211570537,0.014622348118778926,psy2,8,0.9496183213826961,0.04043923419064198,-0.02666429977435758,0.04300168283256302,0.016337383058205437,-0.0696659826069206
ptc2,65,0.9762826211570537,0.014622348118778926,psy4,8,1.0013282698473647,0.10011418794495137,0.025045648690311006,0.101176398890175,0.126222047580486,-0.076130750199864
ptc2,65,0.9762826211570537,0.014622348118778926,rad1,8,1.0061457631098853,0.06183406906369017,0.029863141952831684,0.06353947718922436,0.09340261914205604,-0.03367633523639267
ptc2,65,0.9762826211570537,0.014622348118778926,rad10,6,0.9662270714693617,0.06190659482343259,-0.010055549687691956,0.06361005853746252,0.05355450884977056,-0.07366560822515447
ptc2,65,0.9762826211570537,0.014622348118778926,rad14,7,0.947519808282374,0.06067191006643556,-0.028762812874679633,0.06240908375882795,0.033646270884148316,-0.09117189663350758
ptc2,65,0.9762826211570537,0.014622348118778926,rad18,5,1.052025313216518,0.050086996186014,0.07574269205946438,0.052177775455116315,0.1279204675145807,0.023564916604348063
ptc2,65,0.9762826211570537,0.014622348118778926,rad2,4,0.9723408789782205,0.10538300323559308,-0.003941742178833141,0.1063926239711183,0.10245088179228516,-0.11033436614995144
ptc2,65,0.9762826211570537,0.014622348118778926,rad23,4,0.983186643245143,0.021716500364563948,0.006904022088089379,0.026180516660120817,0.0330845387482102,-0.019276494572031438
ptc2,65,0.9762826211570537,0.014622348118778926,rad27,4,1.0872589910355852,0.20092184384837566,0.11097636987853154,0.2014532213689764,0.3124295912475079,-0.09047685149044485
ptc2,65,0.9762826211570537,0.014622348118778926,rad28,4,0.952174683342267,0.016399168847495003,-0.024107937814786706,0.02197147704173318,-0.002136460773053527,-0.04607941485651988
ptc2,65,0.9762826211570537,0.014622348118778926,rad4,3,0.9548495926449044,0.0944179516416126,-0.021433028512149233,0.09554351185038497,0.07411048333823574,-0.1169765403625342
ptc2,65,0.9762826211570537,0.014622348118778926,rad5,7,0.9914381896636102,0.07041630257428405,0.015155568506556527,0.07191848672448468,0.08707405523104121,-0.05676291821792816
ptc2,65,0.9762826211570537,0.014622348118778926,rad50,3,0.8020641512713714,0.36759748444254986,-0.17421846988568224,0.36788819447353494,0.1936697245878527,-0.5421066643592172
ptc2,65,0.9762826211570537,0.014622348118778926,rad51,2,0.9512466702140573,0.4935623295384398,-0.025035950942996377,0.49377888391862024,0.46874293297562386,-0.5188148348616166
ptc2,65,0.9762826211570537,0.014622348118778926,rad52,4,0.7892902798427075,0.0920971355624884,-0.18699234131434617,0.09325071283010186,-0.0937416284842443,-0.28024305414444806
ptc2,65,0.9762826211570537,0.014622348118778926,rad54,8,0.9369086332028398,0.07397198576132803,-0.039373987954213874,0.07540336691408996,0.03602937895987608,-0.11477735486830383
ptc2,65,0.9762826211570537,0.014622348118778926,rad55,2,1.0243040564879602,0.5879576238593162,0.048021435330906526,0.5881394226871719,0.6361608580180784,-0.5401179873562654
ptc2,65,0.9762826211570537,0.014622348118778926,rad57,5,1.0454282058088855,0.06782624312755414,0.06914558465183185,0.06938452508524393,0.13853010973707577,-2.3894043341207705e-4
ptc2,65,0.9762826211570537,0.014622348118778926,rad6,2,2.7860310048127763,5.360268239106982,1.8097483836557227,5.36028818332033,7.170036566976053,-3.5505397996646075
ptc2,65,0.9762826211570537,0.014622348118778926,rad61,5,0.9222863491744071,0.11236079336324079,-0.05399627198264656,0.11330825631755019,0.05931198433490363,-0.16730452830019676
ptc2,65,0.9762826211570537,0.014622348118778926,rdh54,5,0.9764120605510662,0.030761260152681193,1.2943939401255378e-4,0.03405977379090603,0.034189213184918583,-0.033930334396893476
ptc2,65,0.9762826211570537,0.014622348118778926,rev1,8,0.9342444025143728,0.10155856048991412,-0.04203821864268087,0.102605819880211,0.06056760123753013,-0.14464403852289187
ptc2,65,0.9762826211570537,0.014622348118778926,rev3,7,0.94622493899738,0.034980640815299446,-0.030057682159673638,0.037913827244895115,0.007856145085221478,-0.06797150940456875
ptc2,65,0.9762826211570537,0.014622348118778926,rev7,7,1.0296272503451578,0.02952449249869188,0.05334462918810412,0.03294705938034638,0.0862916885684505,0.02039756980775774
ptc2,65,0.9762826211570537,0.014622348118778926,rph1,4,1.0205212481746355,0.04685109697231984,0.044238627017581855,0.0490799180115093,0.09331854502909115,-0.004841290993927445
ptc2,65,0.9762826211570537,0.014622348118778926,rrm3,7,0.9992604328263621,0.049486219208921815,0.022977811669308457,0.05160134645627205,0.0745791581255805,-0.02862353478696359
ptc2,65,0.9762826211570537,0.014622348118778926,rtt101,10,0.8706695115154015,0.05589065693774488,-0.10561310964165216,0.05777178028622147,-0.04784132935543069,-0.16338488992787364
ptc2,65,0.9762826211570537,0.014622348118778926,rtt107,4,0.9707283559150117,0.13878828801358187,-0.005554265242041945,0.1395564471969952,0.13400218195495325,-0.14511071243903714
ptc2,65,0.9762826211570537,0.014622348118778926,rtt109,4,0.9121386103709752,0.12786607607530567,-0.06414401078607845,0.12869944240517367,0.06455543161909522,-0.19284345319125212
ptc2,65,0.9762826211570537,0.014622348118778926,saw1,7,1.0003938842491955,0.06599583854060877,0.024111263092141844,0.06759632955408791,0.09170759264622975,-0.04348506646194607
ptc2,65,0.9762826211570537,0.014622348118778926,sgs1,8,1.0224918675100856,0.04736866781927688,0.04620924635303192,0.04957422470881168,0.0957834710618436,-0.0033649783557797644
ptc2,65,0.9762826211570537,0.014622348118778926,shu1,6,0.9571402995551684,0.03751920036321997,-0.019142321601885226,0.04026789615068315,0.021125574548797925,-0.05941021775256838
ptc2,65,0.9762826211570537,0.014622348118778926,shu2,3,1.0406065402734397,0.1475268936801206,0.06432391911638602,0.14824978051724855,0.21257369963363457,-0.08392586140086253
ptc2,65,0.9762826211570537,0.014622348118778926,sin4,3,0.9666035283539602,0.08684558927139624,-0.009679092803093425,0.08806798192534453,0.0783888891222511,-0.09774707472843795
ptc2,65,0.9762826211570537,0.014622348118778926,siz1,4,0.899348382723143,0.05225235633840267,-0.07693423843391067,0.054259762323679295,-0.02267447611023138,-0.13119400075758997
ptc2,65,0.9762826211570537,0.014622348118778926,sky1,4,1.000308566596384,0.014294142671369324,0.024025945439330343,0.02044836372955594,0.044474309168886283,0.0035775817097744023
ptc2,65,0.9762826211570537,0.014622348118778926,slx4,6,0.96558550136395,0.054865635675257506,-0.010697119793103615,0.056780727738880266,0.04608360794577665,-0.06747784753198388
ptc2,65,0.9762826211570537,0.014622348118778926,slx5,4,0.8909505908194157,0.14891139622074612,-0.08533203033763792,0.14962759434315182,0.0642955640055139,-0.23495962468078974
ptc2,65,0.9762826211570537,0.014622348118778926,snf2,2,0.8194824559305893,0.9227415281566265,-0.15680016522646434,0.9228573783902543,0.7660572131637899,-1.0796575436167186
ptc2,65,0.9762826211570537,0.014622348118778926,sod1,3,0.954014339452967,0.058796662287709286,-0.02226828170408668,0.06058762712536028,0.038319345421273604,-0.08285590882944696
ptc2,65,0.9762826211570537,0.014622348118778926,srs2,6,0.9787209200468098,0.030131291675381533,0.0024382988897561075,0.03349190652282539,0.035930205412581497,-0.03105360763306928
ptc2,65,0.9762826211570537,0.014622348118778926,tdp1,4,0.9294461279550741,0.03981664165011641,-0.04683649320197958,0.042416718600105575,-0.004419774601874003,-0.08925321180208515
ptc2,65,0.9762826211570537,0.014622348118778926,top3,8,0.9852249327618823,0.042969764079453666,0.008942311604828612,0.04538957688226081,0.05433188848708942,-0.036447265277432195
ptc2,65,0.9762826211570537,0.014622348118778926,trm10,2,0.9828230902373609,0.007491521686598549,0.006540469080307254,0.016429727985804693,0.022970197066111947,-0.009889258905497439
ptc2,65,0.9762826211570537,0.014622348118778926,ubc13,4,1.049194333243744,0.07693928402322753,0.07291171208669023,0.07831645095708584,0.15122816304377606,-0.005404738870395609
ptc2,65,0.9762826211570537,0.014622348118778926,vps41,4,1.0533119257615464,0.16445876861040895,0.07702930460449275,0.16510753961390978,0.24213684421840254,-0.08807823500941703
ptc2,65,0.9762826211570537,0.014622348118778926,wss1,4,0.9606038675734854,0.05317505566272625,-0.015678753583568295,0.05514888583861684,0.03947013225504854,-0.07082763942218513
ptc2,65,0.9762826211570537,0.014622348118778926,xrs2,3,0.9644141653277684,0.01255930378670953,-0.011868455829285307,0.019275610914147805,0.007407155084862498,-0.03114406674343311
ptc2,65,0.9762826211570537,0.014622348118778926,yku70,6,0.9573298661880825,0.04781249572705172,-0.018952754968971197,0.04999847809839912,0.031045723129427924,-0.06895123306737032
ptc2,65,0.9762826211570537,0.014622348118778926,yps1,4,0.9726125258429128,0.09528935089891309,-0.0036700953141408643,0.09640473774272168,0.09273464242858082,-0.10007483305686254
rad1,68,0.7629025076522149,0.08488269461164381,asf1,6,1.065221311667291,0.18480468397959934,0.30231880401507616,0.20336627809283714,0.5056850821079133,0.09895252592223902
rad1,68,0.7629025076522149,0.08488269461164381,csm2,4,0.8255117220755693,0.2422887134155675,0.06260921442335443,0.2567272725931248,0.3193364870164792,-0.19411805816977035
rad1,68,0.7629025076522149,0.08488269461164381,csm3,6,0.5879227472928341,0.48639962912693674,-0.1749797603593808,0.4937506162622536,0.3187708559028728,-0.6687303766216344
rad1,68,0.7629025076522149,0.08488269461164381,ctf18,5,0.8378747465314688,0.273865128032375,0.07497223887925386,0.28671794536917766,0.3616901842484315,-0.2117457064899238
rad1,68,0.7629025076522149,0.08488269461164381,ctf4,5,0.8634809877323816,0.5151473379699429,0.10057848008016668,0.5220937192325265,0.6226721993126931,-0.4215152391523598
rad1,68,0.7629025076522149,0.08488269461164381,dbf2,2,1.002124982854923,3.6538545520716696,0.23922247520270812,3.654840374016271,3.894062849218979,-3.415617898813563
rad1,68,0.7629025076522149,0.08488269461164381,dcc1,5,5.885666155007858e-4,9.384745214209203e-4,-0.7623139410367141,0.08488788240356183,-0.6774260586331523,-0.847201823440276
rad1,68,0.7629025076522149,0.08488269461164381,ddc1,5,0.7683053091285023,0.535067263846263,0.0054028014762873555,0.5417582936000703,0.5471610950763577,-0.536355492123783
rad1,68,0.7629025076522149,0.08488269461164381,dia2,3,0.7423276104749492,1.6078052626065662,-0.020574897177265683,1.6100443578702741,1.5894694606930084,-1.6306192550475398
rad1,68,0.7629025076522149,0.08488269461164381,erg2,2,0.48945235980022567,4.0800798325679315,-0.27345014785198923,4.0809626942637065,3.807512546411717,-4.354412842115695
rad1,68,0.7629025076522149,0.08488269461164381,esc2,3,0.8240665911240298,0.8910089939970066,0.0611640834718149,0.8950430711580819,0.9562071546298968,-0.833878987686267
rad1,68,0.7629025076522149,0.08488269461164381,exo1,10,0.7319529644670413,0.28622191458301166,-0.030949543185173622,0.29854322339001166,0.26759368020483804,-0.3294927665751853
rad1,68,0.7629025076522149,0.08488269461164381,gpx2,3,0.8702797032926872,0.45899521869135673,0.10737719564047232,0.46677798001411763,0.57415517565459,-0.3594007843736453
rad1,68,0.7629025076522149,0.08488269461164381,hpc2,4,0.6600944165175195,0.45383691213265315,-0.10280809113469536,0.461706632677759,0.35889854154306366,-0.5645147238124544
rad1,68,0.7629025076522149,0.08488269461164381,hrq1,8,0.8035901624202882,0.2954093500054554,0.040687654768073345,0.3073625805383265,0.34805023530639984,-0.26667492577025315
rad1,68,0.7629025076522149,0.08488269461164381,ina1,4,0.9639573983686988,0.23375263808957938,0.20105489071648386,0.24868728889585706,0.4497421796123409,-0.0476323981793732
rad1,68,0.7629025076522149,0.08488269461164381,irc21,5,0.8240269992540908,0.3789216871414466,0.06112449160187594,0.38831265345164057,0.4494371450535165,-0.3271881618497646
rad1,68,0.7629025076522149,0.08488269461164381,mlh1,4,0.8119463409349429,0.5348983474381471,0.04904383328272799,0.5415914640544054,0.5906352973371334,-0.4925476307716774
rad1,68,0.7629025076522149,0.08488269461164381,mlh3,7,0.6290243512973817,0.2997940039088688,-0.13387815635483324,0.31157906961836257,0.17770091326352933,-0.4454572259731958
rad1,68,0.7629025076522149,0.08488269461164381,mms1,2,0.8941209937025947,0.08557190696150956,0.13121848605037978,0.12053058991626496,0.25174907596664475,0.010687896134114819
rad1,68,0.7629025076522149,0.08488269461164381,mms2,5,0.8841210526447705,0.07747269768696004,0.12121854499255558,0.11492210723541703,0.2361406522279726,0.006296437757138548
rad1,68,0.7629025076522149,0.08488269461164381,mms22,4,0.684337799052684,0.37065066370706007,-0.07856470859953091,0.3802459550751562,0.3016812464756253,-0.4588106636746871
rad1,68,0.7629025076522149,0.08488269461164381,mph1,8,0.948972459970906,0.07190458574882125,0.18606995231869106,0.11124451130839298,0.297314463627084,0.07482544101029807
rad1,68,0.7629025076522149,0.08488269461164381,mre11,4,0.9024943075218648,0.23650580326623968,0.13959179986964987,0.25127687283779787,0.39086867270744774,-0.111685072968148
rad1,68,0.7629025076522149,0.08488269461164381,mus81,6,0.7571871425271401,0.24493140122879417,-0.005715365125074756,0.25922280600370434,0.2535074408786296,-0.2649381711287791
rad1,68,0.7629025076522149,0.08488269461164381,nup84,4,0.6148402523236934,0.6255774627971461,-0.14806225532852146,0.6313099348214379,0.48324767949291647,-0.7793721901499594
rad1,68,0.7629025076522149,0.08488269461164381,pif1,3,1.0207974828423665,0.6796798046602845,0.2578949751901516,0.6849596402034036,0.9428546153935552,-0.427064665013252
rad1,68,0.7629025076522149,0.08488269461164381,pol30-RR,4,0.6213783197916425,0.7298222778510688,-0.14152418786057241,0.7347418792285194,0.593217691367947,-0.8762660670890918
rad1,68,0.7629025076522149,0.08488269461164381,pol32,3,0.7940055444200351,0.6686897909877736,0.031103036767820225,0.6740557161064699,0.7051587528742901,-0.6429526793386496
rad1,68,0.7629025076522149,0.08488269461164381,pso2,7,0.742062549252663,0.2965379991603782,-0.020839958399551883,0.3084474943820651,0.2876075359825132,-0.329287452781617
rad1,68,0.7629025076522149,0.08488269461164381,psy2,8,0.8892832984947,0.06080605069894801,0.1263807908424851,0.10441478653014918,0.2307955773726343,0.02196600431233592
rad1,68,0.7629025076522149,0.08488269461164381,psy4,8,0.8554238411080762,0.19529122120642733,0.09252133345586133,0.21294067935655536,0.3054620128124167,-0.12041934590069403
rad1,68,0.7629025076522149,0.08488269461164381,rad10,5,0.8228689574748194,0.4199902083399838,0.05996644982260446,0.4284820263978369,0.48844847622044135,-0.36851557657523243
rad1,68,0.7629025076522149,0.08488269461164381,rad14,6,0.7926055863337244,0.43519244537190444,0.029703078681509454,0.4433932073829183,0.4730962860644278,-0.41369012870140887
rad1,68,0.7629025076522149,0.08488269461164381,rad18,5,0.036544290605088736,0.0670499195847814,-0.7263582170471261,0.10817006776765575,-0.6181881492794703,-0.8345282848147819
rad1,68,0.7629025076522149,0.08488269461164381,rad2,4,0.8705800714667187,0.2519269145983005,0.10767756381450377,0.26584251380009366,0.37352007761459743,-0.1581649499855899
rad1,68,0.7629025076522149,0.08488269461164381,rad23,3,0.6481120565729204,1.007100757201325,-0.11479045107929453,1.0106715623782119,0.8958811112989173,-1.1254620134575064
rad1,68,0.7629025076522149,0.08488269461164381,rad27,4,1.0361456863037368,0.39931207530852497,0.2732431786515219,0.4082342530113497,0.6814774316628716,-0.13499107435982777
rad1,68,0.7629025076522149,0.08488269461164381,rad28,4,0.43034128442670244,0.7273580048528872,-0.33256122322551246,0.732294161569042,0.3997329383435296,-1.0648553847945545
rad1,68,0.7629025076522149,0.08488269461164381,rad4,3,1.0085927538494808,0.40009015349315424,0.24569024619726587,0.40899535787916874,0.6546856040764346,-0.16330511168190287
rad1,68,0.7629025076522149,0.08488269461164381,rad5,5,0.5926563505983091,0.409211048982839,-0.17024615705390578,0.4179219478014633,0.24767579074755752,-0.5881681048553691
rad1,68,0.7629025076522149,0.08488269461164381,rad50,3,1.0076188132950639,0.7923573445277945,0.24471630564284896,0.7968909795396555,1.0416072851825044,-0.5521746738968065
rad1,68,0.7629025076522149,0.08488269461164381,rad51,4,0.6768030080980275,0.5047292986143049,-0.08609949955418739,0.511817093036391,0.4257175934822036,-0.5979165925905784
rad1,68,0.7629025076522149,0.08488269461164381,rad52,3,0.7932237911817802,1.9441664369473568,0.030321283529565313,1.9460185524288083,1.9763398359583735,-1.915697268899243
rad1,68,0.7629025076522149,0.08488269461164381,rad54,4,1.0468044029183827,0.38671420954596136,0.2839018952661678,0.3959203855692345,0.6798222808354023,-0.11201849030306665
rad1,68,0.7629025076522149,0.08488269461164381,rad57,5,0.9289176890421419,0.1554471185332391,0.166015181389927,0.177112615318109,0.343127796708036,-0.011097433928182021
rad1,68,0.7629025076522149,0.08488269461164381,rad61,5,0.6452317261335601,0.5241402198479155,-0.11767078151865484,0.5309689651069587,0.41329818358830384,-0.6486397466256135
rad1,68,0.7629025076522149,0.08488269461164381,rdh54,5,0.9486159833090996,0.12946588410793727,0.18571347565688467,0.1548111332959727,0.3405246089528574,0.030902342360911966
rad1,68,0.7629025076522149,0.08488269461164381,rev1,8,0.5849582077569168,0.3947258477244282,-0.17794429989529814,0.4037493860135295,0.22580508611823136,-0.5816936859088276
rad1,68,0.7629025076522149,0.08488269461164381,rev3,7,0.8931625979207183,0.17783470346291366,0.13026009026850338,0.19705393576449068,0.3273140260329941,-0.0667938454959873
rad1,68,0.7629025076522149,0.08488269461164381,rev7,7,0.7049495914181778,0.3439618981795016,-0.05795291623403709,0.3542807632990809,0.29632784706504384,-0.412233679533118
rad1,68,0.7629025076522149,0.08488269461164381,rph1,4,0.7317917056466217,0.2853222097035411,-0.03111080200559324,0.29768076053827375,0.2665699585326805,-0.328791562543867
rad1,68,0.7629025076522149,0.08488269461164381,rrm3,7,0.7320255795157388,0.3785444936310063,-0.030876928136476134,0.3879445907637952,0.3570676626273191,-0.41882151890027136
rad1,68,0.7629025076522149,0.08488269461164381,rtt101,10,0.8690325393340969,0.25497046348612573,0.10613003168188195,0.2687285044331237,0.37485853611500564,-0.16259847275124173
rad1,68,0.7629025076522149,0.08488269461164381,rtt107,4,0.9122911913469569,0.27278812691145027,0.149388683694742,0.28568940132316967,0.4350780850179117,-0.13630071762842766
rad1,68,0.7629025076522149,0.08488269461164381,rtt109,3,0.9458607486890904,0.8080169942704029,0.18295824103687552,0.8124632513992923,0.9954214924361678,-0.6295050103624168
rad1,68,0.7629025076522149,0.08488269461164381,saw1,5,0.6776525921398955,0.5133690478877503,-0.08524991551231942,0.520339169363319,0.4350892538509996,-0.6055890848756385
rad1,68,0.7629025076522149,0.08488269461164381,sgs1,7,0.8667092234607373,0.19560601154031654,0.10380671580852241,0.2132294154080155,0.3170361312165379,-0.10942269959949308
rad1,68,0.7629025076522149,0.08488269461164381,shu1,6,0.6168737608625207,0.35039859953980396,-0.14602874678969424,0.360533286124859,0.21450453933516478,-0.5065620329145533
rad1,68,0.7629025076522149,0.08488269461164381,shu2,3,0.8244291188165136,0.5502087742135915,0.061526611164298695,0.556717852296975,0.6182444634612737,-0.4951912411326763
rad1,68,0.7629025076522149,0.08488269461164381,sin4,4,0.20143036258729324,0.6397135616267878,-0.5614721450649216,0.6453204729231544,0.08384832785823282,-1.206792617988076
rad1,68,0.7629025076522149,0.08488269461164381,siz1,4,0.6242428985843156,0.4002809359937732,-0.13865960906789931,0.40918198831887104,0.2705223792509717,-0.5478415973867703
rad1,68,0.7629025076522149,0.08488269461164381,sky1,4,0.6196147918510577,0.3900123266301675,-0.14328771580115718,0.3991424391968487,0.25585472339569154,-0.542430154998006
rad1,68,0.7629025076522149,0.08488269461164381,slx4,6,0.9662462940608739,0.1311811010713398,0.20334378640865902,0.15624836998453023,0.35959215639318926,0.04709541642412879
rad1,68,0.7629025076522149,0.08488269461164381,slx5,3,0.7647935856328059,0.4582401205230342,0.0018910779805909605,0.46603549210494527,0.46792657008553623,-0.4641444141243543
rad1,68,0.7629025076522149,0.08488269461164381,slx8,5,0.9292405701746402,0.719427265482844,0.16633806252242533,0.7244174640113641,0.8907555265337894,-0.5580794014889388
rad1,68,0.7629025076522149,0.08488269461164381,snf2,2,0.42345921668648145,5.302367219717119,-0.33944329096573345,5.3030465964929245,4.963603305527191,-5.642489887458658
rad1,68,0.7629025076522149,0.08488269461164381,sod1,4,0.7698916523400583,0.8732603624875107,0.006989144687843396,0.877376049671036,0.8843651943588794,-0.8703869049831926
rad1,68,0.7629025076522149,0.08488269461164381,srs2,6,0.6608980956373318,0.2799567970792423,-0.10200441201488308,0.29254209966328204,0.19053768764839896,-0.3945465116781651
rad1,68,0.7629025076522149,0.08488269461164381,swi4,9,0.8348931112575001,0.38455146171467774,0.0719906036052852,0.39380820020846297,0.46579880381374816,-0.32181759660317777
rad1,68,0.7629025076522149,0.08488269461164381,tdp1,4,0.7655087095629876,0.31016028577664856,0.002606201910772654,0.32156566159586425,0.3241718635066369,-0.3189594596850916
rad1,68,0.7629025076522149,0.08488269461164381,top3,8,0.2542348471022588,0.25727768711714344,-0.508667660549956,0.27091858580186107,-0.23774907474809498,-0.7795862463518171
rad1,68,0.7629025076522149,0.08488269461164381,trm10,2,0.9134364229737799,0.4559811838340075,0.15053391532156501,0.46381452311802024,0.6143484384395852,-0.3132806077964552
rad1,68,0.7629025076522149,0.08488269461164381,ubc13,4,0.8468930781357125,0.13655140382361525,0.08399057048349756,0.16078357419442332,0.24477414467792089,-0.07679300371092576
rad1,68,0.7629025076522149,0.08488269461164381,vps41,3,0.8635004204389622,1.3504134612717547,0.10059791278674735,1.3530785595184391,1.4536764723051865,-1.2524806467316918
rad1,68,0.7629025076522149,0.08488269461164381,wss1,4,1.0135133801619305,0.18667492071542854,0.2506108725097156,0.20506730082742378,0.45567817333713934,0.04554357168229181
rad1,68,0.7629025076522149,0.08488269461164381,xrs2,3,1.099042505275609,0.17681203003788712,0.3361399976233941,0.19613150132156812,0.5322714989449622,0.14000849630182596
rad1,68,0.7629025076522149,0.08488269461164381,yku70,6,0.9722981212113073,0.1305667484033691,0.20939561355909242,0.15573293689249643,0.3651285504515889,0.05366267666659599
rad1,68,0.7629025076522149,0.08488269461164381,yps1,4,0.8072211325518243,0.34730244230817803,0.04431862489960936,0.3575249058146284,0.4018435307142378,-0.31320628091501906
rad10,68,1.027322258497531,0.016974400773778375,asf1,6,1.0074198281215732,0.07799223887875376,-0.019902430375957847,0.07981804061081327,0.05991561023485542,-0.09972047098677111
rad10,68,1.027322258497531,0.016974400773778375,csm2,4,1.0189014012181985,0.15741056445332866,-0.008420857279332505,0.15832313817994004,0.14990228090060753,-0.16674399545927254
rad10,68,1.027322258497531,0.016974400773778375,csm3,6,0.9956893785539807,0.06832188158825984,-0.03163287994355035,0.07039893312678146,0.038766053183231106,-0.10203181307033181
rad10,68,1.027322258497531,0.016974400773778375,ctf18,5,0.9569555805793375,0.14429161369848653,-0.07036667791819351,0.14528661351047492,0.07491993559228141,-0.21565329142866843
rad10,68,1.027322258497531,0.016974400773778375,ctf4,6,0.9847921852637931,0.04006749820737137,-0.04253007323373792,0.04351476409480529,9.846908610673735e-4,-0.0860448373285432
rad10,68,1.027322258497531,0.016974400773778375,ctf8,2,0.9350842361266916,0.27007171438349614,-0.09223802237083945,0.27060462152681275,0.1783665991559733,-0.3628426438976522
rad10,68,1.027322258497531,0.016974400773778375,dbf2,2,1.0862112037535367,0.18929722290679596,0.05888894525600574,0.19005675173972128,0.24894569699572702,-0.13116780648371554
rad10,68,1.027322258497531,0.016974400773778375,dcc1,5,0.8434425117589986,0.59738947675188,-0.18387974673853236,0.5976305859103213,0.4137508391717889,-0.7815103326488536
rad10,68,1.027322258497531,0.016974400773778375,ddc1,5,0.997457457179029,0.12128517828643166,-0.029864801318502,0.12246723951163577,0.09260243819313377,-0.15233204083013777
rad10,68,1.027322258497531,0.016974400773778375,def1,2,401.02312568375623,4849.373843312233,399.9958034252587,4849.37384334194,5249.369646767199,-4449.378039916682
rad10,68,1.027322258497531,0.016974400773778375,dhh1,2,NA,NA,NA,NA,NA,NA
rad10,68,1.027322258497531,0.016974400773778375,dia2,5,1.0017286423286504,0.10118016470416144,-0.025593616168880562,0.10259413244035978,0.07700051627147922,-0.12818774860924034
rad10,68,1.027322258497531,0.016974400773778375,erg2,3,0.8405567509664711,0.07590937136965016,-0.18676550753105992,0.07778407898384034,-0.10898142854721958,-0.26454958651490024
rad10,68,1.027322258497531,0.016974400773778375,esc2,4,0.962806941453087,0.16106619333123737,-0.06451531704444402,0.16195817026579543,0.0974428532213514,-0.22647348731023945
rad10,68,1.027322258497531,0.016974400773778375,exo1,10,0.9976746910963191,0.073878811124572355,-0.029647567401211883,0.07580375330291425,0.04615618590170237,-0.10545132070412613
rad10,68,1.027322258497531,0.016974400773778375,gpx2,3,1.0093212434354946,0.26793942401329757,-0.01800101506203644,0.2684765636367661,0.25047554857472965,-0.2864775786988025
rad10,68,1.027322258497531,0.016974400773778375,hpc2,4,0.9769854870587356,0.09302663992409392,-0.05033677143879545,0.09456260369298147,0.044225832254186026,-0.14489937513177692
rad10,68,1.027322258497531,0.016974400773778375,hrq1,8,1.023129969994437,0.07490487754817636,-0.004192288503094055,0.07680410771655474,0.07261181921346069,-0.0809963962196488
rad10,68,1.027322258497531,0.016974400773778375,ina1,4,1.0013880498253838,0.05793308694274074,-0.02593420867214724,0.06036864123320986,0.03443443256106262,-0.08630284990535711
rad10,68,1.027322258497531,0.016974400773778375,irc21,5,1.0263365207393746,0.08842505847897734,-9.857377581563576e-4,0.09003955380075698,0.08905381604260063,-0.09102529155891334
rad10,68,1.027322258497531,0.016974400773778375,mlh1,4,0.9800129622915426,0.07761097612681153,-0.04730929620598845,0.07944554044743705,0.032136244241448605,-0.12675483665342552
rad10,68,1.027322258497531,0.016974400773778375,mlh3,7,0.9826648794541335,0.07317230577257904,-0.044657379043397505,0.07511535537894133,0.030457976335543827,-0.11977273442233884
rad10,68,1.027322258497531,0.016974400773778375,mms1,2,1.060355949982087,0.5533146155733359,0.03303369148455593,0.553574921838677,0.5866086133232329,-0.520541230354121
rad10,68,1.027322258497531,0.016974400773778375,mms2,5,0.9551313237136194,0.06380422145543074,-0.07219093478391159,0.0660235485047759,-0.006167386279135684,-0.1382144832886875
rad10,68,1.027322258497531,0.016974400773778375,mms22,4,1.156576868732723,0.34530189874671635,0.1292546102351919,0.3457188620247909,0.4749734722599828,-0.216464251789599
rad10,68,1.027322258497531,0.016974400773778375,mph1,8,1.0749443579085167,0.07511311964692771,0.04762209941098572,0.077007214108306285,0.124629313519292,-0.029385114697320566
rad10,68,1.027322258497531,0.016974400773778375,mre11,4,1.1546376311642226,0.2370537894834944,0.12731537266669157,0.23766074431868997,0.36497611698538157,-0.1103453716519984
rad10,68,1.027322258497531,0.016974400773778375,mus81,6,1.0632699206815497,0.03690984002074194,0.03594766218401868,0.04062593472137732,0.076573596905396,-0.004678272537358641
rad10,68,1.027322258497531,0.016974400773778375,nup84,4,1.0478963138566582,0.1716623975825012,0.020574055359127152,0.17249959137749157,0.19307364673661873,-0.15192553601836442
rad10,68,1.027322258497531,0.016974400773778375,pol30-RR,4,1.0277276163798392,0.1304864690003275,4.0535788230822156e-4,0.13158589922101183,0.13199125710332005,-0.1311805413387036
rad10,68,1.027322258497531,0.016974400773778375,pol32,3,1.004632815072219,0.20978110643785836,-0.022689443425311984,0.21046672634865804,0.18777728292334606,-0.23315616977397002
