orf,gene,alleles,MATa_hit,TS_hit,tSNE1,tSNE2
YBR270C,bit2,bit2,FALSE,FALSE,9.442745514726564,-0.8787438419225456
YJL058C,bit61,bit61,FALSE,FALSE,-5.694790000767701,6.371678208634555
YKL061W,bli1,bli1,FALSE,FALSE,-3.710887301688178,4.651114169553167
YFL007W,blm10,blm10,FALSE,FALSE,-11.71438026452385,0.021667070634928245
YLR408C,bls1,bls1,FALSE,FALSE,-19.92056388768354,-7.9223841423393555
YER177W,bmh1,bmh1,FALSE,FALSE,29.05218323812797,-2.528914186363524
YDR099W,bmh2,bmh2,FALSE,FALSE,-9.12692508945787,-6.915929406805783
YPL217C,bms1,bms1-1-supp1 | bms1-1-supp2,FALSE,FALSE,7.905610742414766,-27.266807544377485
YBR141C,bmt2,bmt2,FALSE,FALSE,-3.3803685262426884,2.5502331082075647
YIL096C,bmt5,bmt5,FALSE,FALSE,15.949880622457115,-2.349007111989565
YLR063W,bmt6,bmt6,FALSE,FALSE,19.79621132353131,-1.0170914722082796
YJR025C,bna1,bna1,FALSE,FALSE,12.642473775488545,13.432049936208172
YJR078W,bna2,bna2,FALSE,FALSE,-6.421867208656556,-12.112390863658414
YJL060W,bna3,bna3,FALSE,FALSE,10.671644859354112,-1.1544578633822307
YBL098W,bna4,bna4,FALSE,FALSE,-15.71570127301737,-19.10420262580448
YLR231C,bna5,bna5,FALSE,FALSE,8.56568686847827,-4.589227249326891
YFR047C,bna6,bna6,FALSE,FALSE,-2.6982017262067446,8.276734137651337
YDR428C,bna7,bna7,FALSE,FALSE,-10.416302054260973,-11.119752514122014
YNL271C,bni1,bni1,FALSE,FALSE,-23.341745626845757,2.3666131489999573
YNL233W,bni4,bni4,FALSE,FALSE,-23.078237664409503,1.9917783309179662
YNL166C,bni5,bni5,FALSE,FALSE,-13.729226789198858,21.315938233650243
YIL159W,bnr1,bnr1,FALSE,FALSE,15.159506764075719,10.632190277236027
YGR230W,bns1,bns1,FALSE,FALSE,-0.24925742994560512,14.410368972589135
YBL085W,boi1,boi1,FALSE,FALSE,-3.5248776154940984,6.793659221946319
YER114C,boi2,boi2,FALSE,FALSE,-19.909712321170602,1.1705317493904919
YLR267W,bop2,bop2,FALSE,FALSE,-17.155854061524824,20.306789134751362
YNL275W,bor1,bor1,FALSE,FALSE,-7.135348205827173,-10.13677558993367
YCR032W,bph1,bph1,FALSE,FALSE,-16.278982194522026,-22.665792092150944
YLL015W,bpt1,bpt1,FALSE,FALSE,2.104713162027376,-7.354190189187399
YDL074C,bre1,bre1,FALSE,FALSE,24.614249933856133,15.14103049909218
YLR015W,bre2,bre2,FALSE,FALSE,24.81166561545197,14.988688360940793
YDL231C,bre4,bre4,FALSE,FALSE,-1.6439534549521937,-21.679628679380986
YNR051C,bre5,bre5,FALSE,FALSE,-21.10091937828813,14.693497591348512
YHR036W,brl1,brl1-2221 | brl1-3231 | brl1-c371r | brl1-c371s | brl1-k405i,FALSE,FALSE,10.333847845777564,-2.28658304952598
YPL084W,bro1,bro1,FALSE,FALSE,10.096688411096755,-22.752300551259154
YGL007W,brp1,brp1,FALSE,FALSE,-7.080318344622275,-7.74134142145099
YPR057W,brr1,brr1,FALSE,FALSE,-12.09977597754516,32.42622346412066
YDL037C,bsc1,bsc1,FALSE,FALSE,-4.554015308029428,-2.202986322879883
YDR275W,bsc2,bsc2,FALSE,FALSE,7.518336803453991,-16.929343811782672
YNL269W,bsc4,bsc4,FALSE,FALSE,-15.745737176126175,5.314604439480698
YNR069C,bsc5,bsc5,FALSE,FALSE,-14.582845864734283,-21.131472379214998
YOL137W,bsc6,bsc6,FALSE,FALSE,-4.951465425212839,-22.281330044631876
YBR290W,bsd2,bsd2,FALSE,FALSE,-25.256763540133154,-5.883564384317642
YPR171W,bsp1,bsp1,FALSE,FALSE,-10.671106543150726,-9.64424059996615
YFL025C,bst1,bst1,FALSE,FALSE,-28.212131531071947,9.530948389477635
YGR142W,btn2,btn2,FALSE,FALSE,-5.67900880151081,1.9905421564926733
YPL069C,bts1,bts1,FALSE,FALSE,-21.263956773263725,16.74697431135771
YDR252W,btt1,btt1,FALSE,FALSE,-5.634078411510704,11.627528886788326
YMR055C,bub2,bub2,FALSE,FALSE,33.37054187867632,0.01932432389422421
YOR026W,bub3,bub3,FALSE,FALSE,34.23860429785723,-2.929429982482925
YGL174W,bud13,bud13,FALSE,FALSE,-12.062896226902202,32.42606901031142
YAR014C,bud14,bud14,FALSE,FALSE,-19.097017024962856,11.070703334455755
YNR027W,bud17,bud17,FALSE,FALSE,4.471977394946536,-14.855106987811764
YJL188C,bud19,bud19,FALSE,FALSE,-3.346146189735175,-11.363513801648606
YKL092C,bud2,bud2,FALSE,FALSE,-8.419363310013948,-9.954415916004892
YOR078W,bud21,bud21,FALSE,FALSE,6.98474043935631,-29.27513573820893
YMR014W,bud22,bud22,FALSE,FALSE,7.631369625354528,11.141252204170012
YER014C-A,bud25,bud25-supp1,FALSE,FALSE,3.484118560411995,-9.518822390054533
YLR062C,bud28,bud28-supp1,FALSE,FALSE,1.5385281895966691,-19.713184088837988
YCL014W,bud3,bud3,FALSE,FALSE,6.27103409720943,16.71991784905242
YCR063W,bud31,bud31,FALSE,FALSE,-7.365825398097534,-2.980965134720047
YGR262C,bud32,bud32,FALSE,FALSE,-4.63739615279994,2.103890269435055
YJR092W,bud4,bud4,FALSE,FALSE,8.032020995227366,0.7251291816309101
YLR319C,bud6,bud6,FALSE,FALSE,-23.393568975770354,2.3196794910025917
YOR299W,bud7,bud7,FALSE,FALSE,-13.811669693846744,-18.234244188481746
YLR353W,bud8,bud8,FALSE,FALSE,-2.500769091265748,4.6350159101079855
YGR041W,bud9,bud9,FALSE,FALSE,9.197595665541295,-10.261369531558758
YDL099W,bug1,bug1,FALSE,FALSE,-19.57406859991125,17.102402788094224
YMR275C,bul1,bul1,FALSE,FALSE,-6.747599334394545,4.658564862032
YML111W,bul2,bul2,FALSE,FALSE,-2.0536709369828436,-1.6679397200525707
YLR226W,bur2,bur2,FALSE,FALSE,20.478157005604885,11.78110237504582
YKL005C,bye1,bye1,FALSE,FALSE,-0.262336837873226,9.718539461247884
YHR114W,bzz1,bzz1,FALSE,FALSE,-25.607803500051787,-0.7558154644885845
YML102W,cac2,cac2,FALSE,FALSE,22.418607744805218,-8.744517317737104
YDR423C,cad1,cad1,FALSE,FALSE,2.1307435989366676,-7.621570585032956
YNL278W,caf120,caf120,FALSE,FALSE,14.446541033016102,17.52425020316988
YGR134W,caf130,caf130,FALSE,FALSE,20.112383781890834,-16.003184233697297
YFL028C,caf16,caf16,FALSE,FALSE,-0.625403297601998,-3.0121464246574186
YOR276W,caf20,caf20,FALSE,FALSE,8.346096894119018,1.7302928528884023
YKR036C,caf4,caf4,FALSE,FALSE,-14.110825793976021,-17.674370931495478
YNL288W,caf40,caf40,FALSE,FALSE,-19.101832739172504,16.988877735395928
YER048C,caj1,caj1,FALSE,FALSE,7.821933456093781,-5.954315646764831
YFL029C,cak1,cak1-23,FALSE,FALSE,19.994483368797358,-9.51458945502616
YPL048W,cam1,cam1,FALSE,FALSE,-5.780441949314978,-11.640130837622934
YKL007W,cap1,cap1,FALSE,FALSE,-25.683064802184013,1.6056892653779156
YIL034C,cap2,cap2,FALSE,FALSE,-25.610712399514252,1.4731571248571311
YPL111W,car1,car1,FALSE,FALSE,-14.964562801283872,-13.977693551288295
YLR438W,car2,car2,FALSE,FALSE,-1.3911776285858422,-22.739418611132635
YML042W,cat2,cat2,FALSE,FALSE,-10.632269966246673,-25.84249840466207
YOR125C,cat5,cat5,FALSE,FALSE,12.513938339388918,28.166617671064433
YMR280C,cat8,cat8,FALSE,FALSE,7.044852424345363,6.50604257093593
YGR036C,cax4,cax4,FALSE,FALSE,-26.72003042032403,11.043066829756315
YPL178W,cbc2,cbc2,FALSE,FALSE,-0.823364300882172,-10.80544554488879
YJR060W,cbf1,cbf1,FALSE,FALSE,-21.400173269021284,16.330149899579386
YGR140W,cbf2,cbf2-1 | cbf2-2 | cbf2-42,FALSE,TRUE,30.03405013392839,-0.4583244070712518
YJL209W,cbp1,cbp1,FALSE,FALSE,13.22835252976725,27.647491944338025
YHL038C,cbp2,cbp2,FALSE,FALSE,13.231580381025552,29.42183478677786
YGR174C,cbp4,cbp4,FALSE,FALSE,11.31136191016897,27.009798198715455
YBR120C,cbp6,cbp6-supp1,FALSE,FALSE,13.536104086948601,27.596610595347844
YIL043C,cbr1,cbr1,FALSE,FALSE,13.969895278680946,8.55136410345464
YDL069C,cbs1,cbs1,FALSE,FALSE,14.062737332275002,28.237509223920657
YDR197W,cbs2,cbs2,FALSE,FALSE,12.96914487347728,27.297536044835223
YKL208W,cbt1,cbt1,FALSE,FALSE,13.21989597611601,26.324265786758414
YLR220W,ccc1,ccc1,FALSE,FALSE,-0.8495019451359261,-1.3730814321507034
YDR270W,ccc2,ccc2,FALSE,FALSE,-5.710500654384379,11.499793806433402
YKL011C,cce1,cce1,FALSE,FALSE,10.614180528077494,-15.515937918300724
YGR217W,cch1,cch1,FALSE,FALSE,-25.002557158497822,7.57431577528221
YPR025C,ccl1,ccl1-ts4,FALSE,TRUE,20.997679798928104,12.271092569234616
YKR066C,ccp1,ccp1,FALSE,FALSE,9.978390796781376,-3.8037033742016035
YAL021C,ccr4,ccr4,TRUE,FALSE,-27.0301651913492,-10.697878991815703
YLR110C,ccw12,ccw12,FALSE,FALSE,-26.915084199060935,5.886194338003562
YLR390W-A,ccw14,ccw14,FALSE,FALSE,-5.866598518282797,-23.172163646417257
YBR131W,ccz1,ccz1,FALSE,FALSE,20.410081684778454,4.759027529597556
YLR307W,cda1,cda1,FALSE,FALSE,9.051765407019499,9.194792300078113
YLR308W,cda2,cda2,FALSE,FALSE,5.024256892769786,-0.799439348583774
YDR182W,cdc1,cdc1-1 | cdc1-2 | cdc1-4 | cdc1-6,FALSE,FALSE,-9.55537332035657,5.990585571949357
YCR002C,cdc10,cdc10-1 | cdc10-2 | cdc10-4,FALSE,TRUE,-22.071986426960088,1.55048702632191
YJR076C,cdc11,cdc11-1 | cdc11-2 | cdc11-3 | cdc11-4 | cdc11-5,FALSE,TRUE,-22.56223567430587,0.8151341197383167
YHR107C,cdc12,cdc12-1 | cdc12-td,FALSE,FALSE,-22.580899863684653,0.8439152461020762
YFR028C,cdc14,cdc14-1 | cdc14-2 | cdc14-8,FALSE,FALSE,24.579922275096678,-12.60044557566269
YAR019C,cdc15,cdc15-1 | cdc15-2,FALSE,FALSE,0.31371067461745183,-1.1188809824377657
YAL038W,cdc19,cdc19-1,FALSE,FALSE,2.00090555304144,5.039483608957254
YDL102W,cdc2,cdc2-1 | cdc2-2 | cdc2-7,FALSE,TRUE,27.34052254696165,-11.18427682996623
YGL116W,cdc20,cdc20-1 | cdc20-2 | cdc20-3,FALSE,FALSE,23.625749137382257,-14.359099632964634
YOR074C,cdc21,cdc21-1 | cdc21-ts,FALSE,FALSE,8.334867542131,3.5263015120745926
YHR166C,cdc23,cdc23-1 | cdc23-4,FALSE,FALSE,23.72644315942869,-14.608550991244085
YAL041W,cdc24,cdc24-1 | cdc24-11 | cdc24-2 | cdc24-3 | cdc24-4 | cdc24-5 | cdc24-h,FALSE,TRUE,-20.59260958788076,2.106235130952753
YBL084C,cdc27,cdc27-1 | cdc27-2,FALSE,FALSE,23.789262129217168,-14.51005233696282
YBR160W,cdc28,cdc28-1 | cdc28-13 | cdc28-4 | cdc28-td,FALSE,TRUE,20.09105998450739,-9.539104736422793
YLR314C,cdc3,cdc3-1 | cdc3-3,FALSE,FALSE,-22.034160252816612,1.5743067002160902
YJL005W,cdc35,cdc35-1,FALSE,FALSE,0.863958521988822,1.4675776094180133
YDL165W,cdc36,cdc36-16,FALSE,FALSE,-20.35303069841334,-2.6429451764743765
YDR168W,cdc37,cdc37-1 | cdc37-ts,FALSE,FALSE,22.65262595844244,-10.604686774662465
YCR093W,cdc39,cdc39-1,FALSE,FALSE,-20.718911763417168,-2.83216110295273
YFL009W,cdc4,cdc4-1 | cdc4-2 | cdc4-3,FALSE,FALSE,23.0718653165387,-10.176407553638455
YDR364C,cdc40,cdc40 | cdc40-ts,FALSE,FALSE,20.31067435833886,12.419097763320458
YLR229C,cdc42,cdc42-1,FALSE,FALSE,-23.496948085587512,2.5390586629845484
YGL155W,cdc43,cdc43-2,FALSE,FALSE,-24.49012640882734,2.607731993980638
YLR103C,cdc45,cdc45-27,FALSE,FALSE,28.592930496769103,-10.870031562400353
YLR274W,cdc46,cdc46-1,FALSE,FALSE,28.19716859833456,-11.517783720595379
YBR202W,cdc47,cdc47-ts,FALSE,TRUE,27.83987775781422,-11.721420878980572
YCR094W,cdc50,cdc50,FALSE,FALSE,-15.02344995997679,15.980300022483043
YGL190C,cdc55,cdc55-supp1,FALSE,FALSE,22.04919591473922,-12.870139905737847
YJL194W,cdc6,cdc6-1,FALSE,FALSE,26.654335894216114,-12.226723218605917
YPL160W,cdc60,cdc60-ts,FALSE,FALSE,-9.384886609820585,13.954053016724867
YDL017W,cdc7,cdc7-1 | cdc7-4,FALSE,FALSE,25.324632836461074,-9.599385098860123
YLR418C,cdc73,cdc73,FALSE,FALSE,23.517702081966203,12.816190551253088
YJR057W,cdc8,cdc8-1 | cdc8-2,FALSE,TRUE,25.540469511747126,-9.231014308742308
YDL164C,cdc9,cdc9-1-supp1 | cdc9-1-supp2 | cdc9-5002,FALSE,TRUE,24.512969460969558,-8.40362324181778
YGL003C,cdh1,cdh1,FALSE,FALSE,14.684315640463486,-9.34835128222808
YMR213W,cef1,cef1-13,FALSE,FALSE,-12.014926163774634,32.2138508312359
YGL130W,ceg1,ceg1-3 | ceg1-34 | ceg1-c354 | ceg1-ts,FALSE,FALSE,20.96779525808093,12.244400132766353
YER061C,cem1,cem1,FALSE,FALSE,1.3691666138420262,27.38291856531064
YMR168C,cep3,cep3-1 | cep3-2,FALSE,TRUE,13.13859533669787,2.1713558503807184
YOR112W,cex1,cex1,FALSE,FALSE,-25.794322475545172,-6.989983781159254
YLR115W,cft2,cft2-1 | cft2-5001,FALSE,FALSE,8.918747939960506,10.364134827785279
YML036W,cgi121,cgi121,FALSE,FALSE,8.429455130032162,-25.333926056621088
YGL029W,cgr1,cgr1-supp1,FALSE,FALSE,-2.069280205536683,-11.534071790120958
YCL064C,cha1,cha1,FALSE,FALSE,13.99315291631141,-5.042409833068746
YLR098C,cha4,cha4,FALSE,FALSE,-11.930247691240032,-20.440359763815252
YER164W,chd1,chd1,FALSE,FALSE,24.917060793548096,-11.782537891384786
YBR274W,chk1,chk1,FALSE,FALSE,8.6245276105093,-2.2754910781576387
YPL008W,chl1,chl1,TRUE,FALSE,34.09507423328722,-4.790454677410941
YDR254W,chl4,chl4,FALSE,FALSE,33.75471841052193,-2.8083662386366375
YGR157W,cho2,cho2,FALSE,FALSE,-16.723320037955414,17.78498547849217
YBR023C,chs3,chs3,FALSE,FALSE,-25.678834382318136,3.3799894654117
YLR330W,chs5,chs5,FALSE,FALSE,-22.699416094503643,0.7399435291697374
YJL099W,chs6,chs6,FALSE,FALSE,-25.425387963373737,3.26278259418864
YHR142W,chs7,chs7,FALSE,FALSE,-25.61028504105426,3.462961998085708
YER030W,chz1,chz1,FALSE,FALSE,13.321660710842755,11.595009628199604
YMR198W,cik1,cik1,FALSE,FALSE,34.169619103683374,-4.251915946903057
YOR349W,cin1,cin1,FALSE,FALSE,33.403433338068034,-1.423437618541072
YPL241C,cin2,cin2,FALSE,FALSE,33.3107000074511,-1.3065853799851972
YMR138W,cin4,cin4,FALSE,FALSE,32.74360910044929,-0.6691069923412725
YOR028C,cin5,cin5,FALSE,FALSE,-5.704074216905037,-12.453907870094824
YEL061C,cin8,cin8,FALSE,FALSE,33.332195138134885,-1.5622605700794654
YGR207C,cir1,cir1,FALSE,FALSE,-2.5224715037729077,20.050248059714608
YOR356W,cir2,cir2,FALSE,FALSE,-6.0324905479477735,-7.596130469419258
YJL158C,cis3,cis3,FALSE,FALSE,9.578858762094967,0.2493220441262299
YNR001C,cit1,cit1,FALSE,FALSE,-4.813213941200285,8.199830231162538
YCR005C,cit2,cit2,FALSE,FALSE,22.24667434983727,9.109239658002187
YPR001W,cit3,cit3,FALSE,FALSE,18.52555376902417,-1.2388741595547952
YIL035C,cka1,cka1,FALSE,FALSE,2.643835825662581,11.036731732273061
YOR061W,cka2,cka2,FALSE,FALSE,-5.563867752984082,-9.369153623523456
YGL019W,ckb1,ckb1,FALSE,FALSE,-10.663233911915192,17.83412270516637
YOR039W,ckb2,ckb2,FALSE,FALSE,-10.66894725660143,17.87176287267143
YLR133W,cki1,cki1,FALSE,FALSE,3.5903084998541592,-9.160839970497824
YNL298W,cla4,cla4,FALSE,FALSE,-22.645530500460758,0.41032482863875647
YGR108W,clb1,clb1,FALSE,FALSE,-23.903810370590136,-10.039260161581709
YPR119W,clb2,clb2,FALSE,FALSE,23.46512853511815,-14.274871713608178
YDL155W,clb3,clb3,FALSE,FALSE,-16.097545918254472,9.202118686412692
YLR210W,clb4,clb4,FALSE,FALSE,32.03429666010481,0.5724689206876646
YPR120C,clb5,clb5,FALSE,FALSE,21.58208597884824,-10.504673794601192
YGR109C,clb6,clb6,FALSE,FALSE,20.331093414974116,0.329385509919457
YGR110W,cld1,cld1,FALSE,FALSE,-14.02111728968911,-21.782218404599273
YLR117C,clf1,clf1-1,FALSE,FALSE,-12.029454202264883,32.22448995060811
YGL215W,clg1,clg1,FALSE,FALSE,24.57651055533974,14.065280073647896
YMR199W,cln1,cln1,FALSE,FALSE,12.25938873883911,2.181767117565001
YPL256C,cln2,cln2,FALSE,FALSE,-14.4560317776785,10.29515488370806
YAL040C,cln3,cln3,FALSE,FALSE,23.35716350414116,-5.8879394630466715
YMR012W,clu1,clu1,FALSE,FALSE,-9.603289417984936,2.157894528305876
YKL137W,cmc1,cmc1,FALSE,FALSE,13.083826420879712,27.827168304379953
YMR194C-B,cmc4,cmc4,FALSE,FALSE,6.826681450918779,-6.704522961250727
YBR109C,cmd1,cmd1-1 | cmd1-3 | cmd1-8,FALSE,FALSE,-23.87018644039965,2.347892961352446
YFR014C,cmk1,cmk1,FALSE,FALSE,2.499720992380915,8.978099718032297
YOL016C,cmk2,cmk2,FALSE,FALSE,-0.0021433035598385276,-4.403491797713356
YML057W,cmp2,cmp2,FALSE,FALSE,-14.658457434459038,-12.036997033990449
YDL156W,cmr1,cmr1,FALSE,FALSE,7.400400703550768,-5.488963220062406
YPR013C,cmr3,cmr3,FALSE,FALSE,19.05189036998891,-0.03274402319185314
YLR003C,cms1,cms1,FALSE,FALSE,-13.43776353227644,-23.742587223482293
YLR433C,cna1,cna1,FALSE,FALSE,10.877565551412845,3.8132183556614914
YKL190W,cnb1,cnb1,FALSE,FALSE,-25.05139615421922,7.615598106001931
YAL058W,cne1,cne1,FALSE,FALSE,-28.969583664894845,8.373054021337373
YDR357C,cnl1,cnl1,FALSE,FALSE,-6.0084915198490005,-4.336063604675929
YFR046C,cnn1,cnn1,FALSE,FALSE,12.441241368038966,-17.69199260343661
YIL157C,coa1,coa1,FALSE,FALSE,13.187438049690904,29.278370143271708
YPL189C-A,coa2,coa2,TRUE,FALSE,11.910660134638082,28.32908282637757
YJL062W-A,coa3,coa3,FALSE,FALSE,13.06075511603717,28.93908341237516
YLR218C,coa4,coa4,FALSE,FALSE,10.908205240527654,28.747293381946573
YMR244C-A,coa6,coa6,FALSE,FALSE,5.088095671673625,13.855465638061263
YLL050C,cof1,cof1-5 | cof1-8 | cof1-8-supp1,FALSE,FALSE,-16.1586477224353,-0.5316761333711106
YGR120C,cog2,cog2-1,FALSE,TRUE,-23.213921245813264,18.200038623574883
YER157W,cog3,cog3-1 | cog3-2,FALSE,FALSE,-22.30655179381128,18.248874072908734
YNL051W,cog5,cog5,FALSE,FALSE,-23.68411604808348,18.25352866430871
YNL041C,cog6,cog6,FALSE,FALSE,-23.68409838638133,18.28315943292305
YGL005C,cog7,cog7,FALSE,FALSE,-23.698497174533543,18.162390308082113
YML071C,cog8,cog8,FALSE,FALSE,-23.702382143792725,18.232243490807132
YER130C,com2,com2,FALSE,FALSE,-4.11828515651689,-6.772919310460975
YDL145C,cop1,cop1-1,FALSE,TRUE,-23.93901053962231,18.26891960498473
YOL008W,coq10,coq10,FALSE,FALSE,11.204653494678057,26.928302231655938
YNR041C,coq2,coq2,FALSE,FALSE,11.254190061464973,29.34469879568632
YDR204W,coq4,coq4,FALSE,FALSE,14.162783146472588,28.63880847264774
YML110C,coq5,coq5,FALSE,FALSE,13.471260800312363,28.35240212411635
YGR255C,coq6,coq6,FALSE,FALSE,10.157675246109445,27.553318687094688
YGL119W,coq8,coq8,FALSE,FALSE,13.3878701386606,29.34816426360297
YLR201C,coq9,coq9,FALSE,FALSE,13.674989920276015,28.581160019554794
YNL336W,cos1,cos1,FALSE,FALSE,-22.53877472069777,-8.68004456720704
YNR075W,cos10,cos10,FALSE,FALSE,-16.6492924194129,-15.421096981890638
YBR203W,cos111,cos111,FALSE,FALSE,7.246912217873526,-15.755136233873474
YGL263W,cos12,cos12,FALSE,FALSE,15.46839878735041,5.044173257062891
YGR295C,cos6,cos6,FALSE,FALSE,-21.214830767041654,-8.097364063055396
YOR316C,cot1,cot1,FALSE,FALSE,1.5939805656544976,11.011643845886768
YPL172C,cox10,cox10,FALSE,FALSE,12.590345696058515,29.017724315190435
YLR038C,cox12,cox12,FALSE,FALSE,12.494647588010263,29.003967563606846
YGL191W,cox13,cox13,FALSE,FALSE,11.759701838006311,25.394137531206464
YML129C,cox14,cox14,FALSE,FALSE,12.207619126666208,29.777186979039513
YJL003W,cox16,cox16,FALSE,FALSE,13.469156879740664,28.58025559261021
YLL009C,cox17,cox17,FALSE,FALSE,13.38624594607723,29.261496846708962
YGR062C,cox18,cox18,FALSE,FALSE,13.335137154559474,26.67105550964343
YLL018C-A,cox19,cox19,FALSE,FALSE,12.155568501533075,25.92325607589888
YDR231C,cox20,cox20,FALSE,FALSE,15.089999197400882,28.068357504887242
YHR116W,cox23,cox23,FALSE,FALSE,10.982729426806571,28.701228328860456
YNL052W,cox5a,cox5a,FALSE,FALSE,-8.09827254228533,-9.148843824789973
YIL111W,cox5b,cox5b,FALSE,FALSE,4.550419139729563,-1.1887225231199416
YHR051W,cox6,cox6,FALSE,FALSE,12.951777826363806,28.005863063200195
YMR256C,cox7,cox7,FALSE,FALSE,12.703271023585907,28.644728893380744
YLR395C,cox8,cox8,FALSE,FALSE,-4.713305098623605,-11.45400607018833
YDL067C,cox9,cox9,FALSE,FALSE,10.30735047933447,27.809659871496454
YKL179C,coy1,coy1,FALSE,FALSE,-8.173589662044096,5.08615834455873
YGR247W,cpd1,cpd1,FALSE,FALSE,-5.579146451400066,-10.532816222370633
YDR155C,cpr1,cpr1,FALSE,FALSE,-25.803153349208227,-10.04111860072381
YHR057C,cpr2,cpr2,FALSE,FALSE,-21.631458045957217,-11.912464739354382
YML078W,cpr3,cpr3,FALSE,FALSE,4.3730197291688455,16.51651676056612
YCR069W,cpr4,cpr4,FALSE,FALSE,-2.902541979153889,-17.759307133149587
YDR304C,cpr5,cpr5,FALSE,FALSE,-8.825944862686617,10.722331302180027
YLR216C,cpr6,cpr6,FALSE,FALSE,11.235908640797222,13.587641017955933
YJR032W,cpr7,cpr7,FALSE,FALSE,-21.014373952706276,16.056705616862676
YNR028W,cpr8,cpr8,FALSE,FALSE,-14.030901006886348,-11.891323486061639
YJL172W,cps1,cps1,FALSE,FALSE,-6.58878051510756,-21.66368663515622
YNL130C,cpt1,cpt1,FALSE,FALSE,11.092620157817382,7.3182017293640715
YOR100C,crc1,crc1,FALSE,FALSE,10.9945034601045,-16.4725131729164
YDL142C,crd1,crd1,FALSE,FALSE,21.03555579619996,15.909951416020457
YDR223W,crf1,crf1,FALSE,FALSE,5.147311287603169,14.223324940519953
YHR209W,crg1,crg1,FALSE,FALSE,-13.425372334665958,-20.020946754673602
YGR189C,crh1,crh1,FALSE,FALSE,-10.31565938001302,12.29503229956189
YLR429W,crn1,crn1,FALSE,FALSE,-8.74342657915644,-22.734491971722765
YHR146W,crp1,crp1,FALSE,FALSE,4.060912022411291,-12.267025008425287
YLR213C,crr1,crr1,FALSE,FALSE,-8.085335942354938,-7.608930780199601
YOR031W,crs5,crs5,FALSE,FALSE,12.926839678231588,-14.92573300606992
YOL063C,crt10,crt10,FALSE,FALSE,-9.415787056124747,-8.618422518586417
YNL027W,crz1,crz1,FALSE,FALSE,2.0981500076867725,5.985642995008046
YLR241W,csc1,csc1,FALSE,FALSE,8.258621348256332,9.80859350276722
YNR010W,cse2,cse2,FALSE,FALSE,22.01431646630364,12.172721470575375
YKL049C,cse4,cse4-1,FALSE,FALSE,-11.78378803331922,3.9994775571558074
YLR087C,csf1,csf1,FALSE,FALSE,-29.160980428861023,9.216516851788313
YBR036C,csg2,csg2,TRUE,FALSE,-16.203606398979534,11.789165057700982
YBR161W,csh1,csh1,FALSE,FALSE,-11.467409706340874,-3.667058888416397
YMR025W,csi1,csi1,FALSE,FALSE,-2.2639447471179666,-6.614249767747517
YOL007C,csi2,csi2,FALSE,FALSE,-17.86460821758452,2.3022606437095483
YCR086W,csm1,csm1,FALSE,FALSE,27.959474938016086,-5.954593272933464
YIL132C,csm2,csm2,FALSE,FALSE,-15.510817083813288,-19.370290257659704
YMR048W,csm3,csm3,TRUE,FALSE,28.198047277034988,-11.84503032087972
YPL200W,csm4,csm4,FALSE,FALSE,11.43195781610279,3.660078370475344
YDR179C,csn9,csn9,FALSE,FALSE,6.358991740035514,-4.916792954043177
YLR380W,csr1,csr1,FALSE,FALSE,-10.114201333364365,-16.225916593537544
YPR030W,csr2,csr2,FALSE,FALSE,-13.88644393676483,4.601883766814574
YBR042C,cst26,cst26,FALSE,FALSE,-12.021139961012125,-19.098385377269548
YIL036W,cst6,cst6,FALSE,FALSE,6.030289807934327,-10.539586974218603
YLR394W,cst9,cst9,FALSE,FALSE,-13.788850564874707,-20.473967272243335
YDR256C,cta1,cta1,FALSE,FALSE,-6.457546275483085,-2.6501221526016407
YMR094W,ctf13,ctf13-30,FALSE,FALSE,29.684653496479978,-0.44671476442826946
YMR078C,ctf18,ctf18,FALSE,FALSE,34.16337019836076,-5.068137533228051
YPL018W,ctf19,ctf19,TRUE,FALSE,33.73441405402904,-2.8137692162684007
YLR381W,ctf3,ctf3,FALSE,FALSE,33.60578214099516,-2.7543520877687326
YPR135W,ctf4,ctf4,TRUE,FALSE,34.19570251001852,-5.230386517260952
YHR191C,ctf8,ctf8 | ctf8-162 | ctf8-9,FALSE,FALSE,34.02114918961904,-5.040007978865513
YDR151C,cth1,cth1,FALSE,FALSE,1.586856027091504,-4.101741448366899
YPL181W,cti6,cti6,FALSE,FALSE,22.44362468800189,14.448599281432612
YKL139W,ctk1,ctk1-supp1,FALSE,FALSE,-17.562795324028198,19.23065722519986
