A,n_a,P_a_est,ci95_a,C,n_ac,P_ac_est,ci95_ac,P_c_diff,P_c_diff_ci95,P_c_diff_upr,P_c_diff_lwr
erd1,68,0.9007422295250618,0.020283989699375917,20,4,0.8137782068753681,0.0958483013521833,-0.08696402264969372,0.09797110344496142,0.011007080795267701,-0.18493512609465512
erd1,68,0.9007422295250618,0.020283989699375917,25,62,0.8677205202197465,0.026355411986071768,-0.03302170930531523,0.033257299636019214,2.3559033070398583e-4,-0.06627900894133444
erd1,68,0.9007422295250618,0.020283989699375917,30,4,0.7900423760113399,0.04652293034172531,-0.11069985351372191,0.05075256925225967,-0.059947284261462244,-0.1614524227659816
erd1,68,0.9007422295250618,0.020283989699375917,35,12,0.83078464438094,0.0885155764281718,-0.06995758514412176,0.09080995269537316,0.020852367551251402,-0.16076753783949493
erd1,68,0.9007422295250618,0.020283989699375917,40,31,0.8132247286580547,0.036240355161664316,-0.08751750086700705,0.041530754632777354,-0.04598674623422969,-0.1290482554997844
erd1,68,0.9007422295250618,0.020283989699375917,50,9,0.815422481487753,0.0844626194929173,-0.0853197480373088,0.08686411416534288,0.0015443661280340887,-0.1721838622026517
erd1,68,0.9007422295250618,0.020283989699375917,60,13,0.7593128686444376,0.08082367943721236,-0.1414293608806242,0.0833301109797272,-0.05809924990089699,-0.2247594718603514
erd1,68,0.9007422295250618,0.020283989699375917,80,39,0.6786800909473119,0.049676169556995685,-0.22206213857774992,0.053657823846851756,-0.16840431473089817,-0.27571996242460167
erd1,68,0.9007422295250618,0.020283989699375917,100,5,0.39586743754786724,0.12947365605261366,-0.5048747919771945,0.13105292003520902,-0.3738218719419855,-0.6359277120124036
erd1,68,0.9007422295250618,0.020283989699375917,125,4,NA,NA,NA,NA,NA,NA
erg2,48,0.5776598531515174,0.039761904507601,5,25,0.5143110563511412,0.05374732910431699,-0.0633487968003762,0.06685644647989707,0.0035076496795208717,-0.13020524328027328
erg2,48,0.5776598531515174,0.039761904507601,10,33,0.4685619634112405,0.03626097173922305,-0.10909788974027684,0.05381326157690419,-0.05528462816337265,-0.16291115131718104
erg2,48,0.5776598531515174,0.039761904507601,20,4,0.40449913860612546,0.09152003909940751,-0.1731607145453919,0.09978440061867716,-0.07337631392671473,-0.27294511516406905
erg2,48,0.5776598531515174,0.039761904507601,25,42,0.4259689052691372,0.04545456061190291,-0.15169094788238013,0.06039144087114279,-0.09129950701123735,-0.21208238875352292
erg2,48,0.5776598531515174,0.039761904507601,30,4,0.3903264607651743,0.08775205095999916,-0.18733339238634306,0.09634018630746917,-0.09099320607887389,-0.2836735786938122
erg2,48,0.5776598531515174,0.039761904507601,35,11,0.36215915133417304,0.1236959117905303,-0.21550070181734432,0.1299295487707174,-0.08557115304662691,-0.34543025058806176
erg2,48,0.5776598531515174,0.039761904507601,40,23,0.3596741701549369,0.06733031395657443,-0.21798568299658044,0.07819450254053965,-0.13979118045604078,-0.2961801855371201
erg2,48,0.5776598531515174,0.039761904507601,50,5,0.3152061944200846,0.1774586966560527,-0.2624536587314328,0.18185873107699974,-0.08059492765443305,-0.4443123898084325
erg2,48,0.5776598531515174,0.039761904507601,60,11,0.29134262051437304,0.0544574717367558,-0.2863172326371443,0.0674286680724982,-0.21888856456464612,-0.3537459007096425
erg2,48,0.5776598531515174,0.039761904507601,80,33,0.20843928265041436,0.055380424614283115,-0.369220570501103,0.06817624572041112,-0.3010443247806919,-0.43739681622151416
erg2,48,0.5776598531515174,0.039761904507601,100,5,0.13873053320948794,0.0750536575998704,-0.43892931994202944,0.08493562603048362,-0.35399369391154584,-0.5238649459725131
erg2,48,0.5776598531515174,0.039761904507601,125,4,NA,NA,NA,NA,NA,NA
esc2,48,0.9026008364323943,0.01974253285179604,5,25,0.869445275109374,0.029905025301902945,-0.03315556132302033,0.03583403607900876,0.0026784747559884248,-0.06898959740202909
esc2,48,0.9026008364323943,0.01974253285179604,10,33,0.8556742781697794,0.033684959294976044,-0.04692655826261494,0.03904412998273158,-0.007882428279883356,-0.08597068824534651
esc2,48,0.9026008364323943,0.01974253285179604,20,4,0.7103866444703373,0.06564906275411374,-0.19221419196205702,0.06855338827437933,-0.12366080368767769,-0.26076758023643637
esc2,48,0.9026008364323943,0.01974253285179604,25,42,0.7127109014387301,0.023753213146518373,-0.18988993499366424,0.030886610985800613,-0.15900332400786363,-0.22077654597946486
esc2,48,0.9026008364323943,0.01974253285179604,30,4,0.6438341798302489,0.058955807506192615,-0.2587666566021454,0.06217358637002922,-0.19659307023211614,-0.3209402429721746
esc2,48,0.9026008364323943,0.01974253285179604,35,11,0.5572793390146736,0.04888186182785627,-0.34532149741772067,0.052718156446919476,-0.2926033409708012,-0.39803965386464013
esc2,48,0.9026008364323943,0.01974253285179604,40,23,0.5111676112268373,0.03915239647061966,-0.391433225205557,0.04384834948771546,-0.3475848757178416,-0.43528157469327244
esc2,48,0.9026008364323943,0.01974253285179604,50,5,0.5789322430728147,0.1752927326417836,-0.32366859335957965,0.17640099126826944,-0.1472676020913102,-0.5000695846278491
esc2,48,0.9026008364323943,0.01974253285179604,60,13,0.3426162090996875,0.036414424633263616,-0.5599846273327068,0.04142194979447349,-0.5185626775382334,-0.6014065771271803
esc2,48,0.9026008364323943,0.01974253285179604,80,33,0.19234286342827056,0.02741112779667809,-0.7102579730041237,0.033780727204873254,-0.6764772457992505,-0.744038700208997
esc2,48,0.9026008364323943,0.01974253285179604,100,5,0.08344140291254246,0.016969943825694563,-0.8191594335198519,0.026033566733190343,-0.7931258667866615,-0.8451930002530422
esc2,48,0.9026008364323943,0.01974253285179604,125,4,NA,NA,NA,NA,NA,NA
exo1,45,0.9908303293995431,0.02492883107386619,5,23,0.9791241008958177,0.042658884552706784,-0.01170622850372538,0.049408775030256744,0.037702546526531364,-0.061115003533982123
exo1,45,0.9908303293995431,0.02492883107386619,10,30,0.9716917779131796,0.029910725771865595,-0.019138551486363453,0.03893710486039122,0.019798553374027764,-0.05807565634675467
exo1,45,0.9908303293995431,0.02492883107386619,20,3,0.9573079573053239,0.1225274783117322,-0.033522372094219155,0.12503771255161925,0.09151534045740009,-0.1585600846458384
exo1,45,0.9908303293995431,0.02492883107386619,25,40,0.976299329015649,0.03053250341168826,-0.0145310003838941,0.03941675257164283,0.02488575218774873,-0.05394775295553693
exo1,45,0.9908303293995431,0.02492883107386619,30,3,0.956882597112247,0.10985832823949088,-0.033947732287296084,0.1126512268121616,0.07870349452486551,-0.1465989590994577
exo1,45,0.9908303293995431,0.02492883107386619,35,11,0.9073305484184334,0.08728991060812963,-0.08349978098110966,0.09077981665923664,0.007280035678126975,-0.17427959764034628
exo1,45,0.9908303293995431,0.02492883107386619,40,20,0.9583656007106237,0.040148479620974745,-0.032464728688919364,0.04725830122407259,0.014793572535153225,-0.07972302991299196
exo1,45,0.9908303293995431,0.02492883107386619,50,5,1.010825957812603,0.07832576287104345,0.019995628413060018,0.08219715170272195,0.10219278011578196,-0.06220152328966193
exo1,45,0.9908303293995431,0.02492883107386619,60,10,0.8406669034987225,0.05529712258302423,-0.15016342590082055,0.06065656093673103,-0.08950686496408952,-0.21081998683755157
exo1,45,0.9908303293995431,0.02492883107386619,80,30,0.8529384139593175,0.04939285563905769,-0.1378919154402256,0.05532721578834552,-0.0825646996518801,-0.19321913122857112
exo1,45,0.9908303293995431,0.02492883107386619,100,4,0.7632400854829778,0.15256061645344876,-0.22759024391656524,0.15458391996377133,-0.07300632395279391,-0.38217416388033654
exo1,45,0.9908303293995431,0.02492883107386619,125,3,NA,NA,NA,NA,NA,NA
gcn5,48,0.10397347989387797,0.08673983656425782,5,25,0.07877407119889926,0.11890886917902184,-0.025199408694978706,0.14718396113920798,0.12198455244422927,-0.17238336983418667
gcn5,48,0.10397347989387797,0.08673983656425782,10,33,0.08952243722586226,0.10336343075364514,-0.01445104266801571,0.13493627408653966,0.12048523141852395,-0.14938731675455535
gcn5,48,0.10397347989387797,0.08673983656425782,20,4,0.2587006857709999,0.8228240380729511,0.15472720587712196,0.8273833433650157,0.9821105492421377,-0.6726561374878938
gcn5,48,0.10397347989387797,0.08673983656425782,25,42,0.09027807847226092,0.06999558015780934,-0.013695401421617043,0.11145932212615718,0.09776392070454014,-0.12515472354777424
gcn5,48,0.10397347989387797,0.08673983656425782,30,4,0.2549591048215693,0.8113936611378448,0.15098562492769135,0.8160168335162394,0.9670024584439307,-0.6650312085885481
gcn5,48,0.10397347989387797,0.08673983656425782,35,11,0.05794723121380617,0.1170951524936117,-0.046026248680071796,0.14572259256785247,0.09969634388778068,-0.19174884124792427
gcn5,48,0.10397347989387797,0.08673983656425782,40,23,0.09120009627115785,0.12433383672051194,-0.01277338362272011,0.15160046899939683,0.1388270853766767,-0.16437385262211696
gcn5,48,0.10397347989387797,0.08673983656425782,50,5,0.2242558791265228,0.4784390381728966,0.12028239923264485,0.4862383289036361,0.606520728136281,-0.3659559296709913
gcn5,48,0.10397347989387797,0.08673983656425782,60,11,0.049431274054437924,0.19869129626463555,-0.05454220583944004,0.21679951673957978,0.16225731090013973,-0.27134172257901984
gcn5,48,0.10397347989387797,0.08673983656425782,80,33,0.03344508991557756,0.07198283061693164,-0.07052838997830041,0.11271790962761875,0.042189519649318344,-0.18324629960591915
gcn5,48,0.10397347989387797,0.08673983656425782,100,5,0.16326986436874646,0.409612623267229,0.0592963844748685,0.4186959521980778,0.4779923366729463,-0.3593995677232093
gcn5,48,0.10397347989387797,0.08673983656425782,125,4,NA,NA,NA,NA,NA,NA
get1,68,0.5497044041323371,0.025639186363255198,2.5,4,0.5216594584767434,0.09260586048817113,-0.028044945655593678,0.09608961064612732,0.06804466499053365,-0.124134556301721
get1,68,0.5497044041323371,0.025639186363255198,5,29,0.5428130213580042,0.029046814948356647,-0.006891382774332877,0.03874384255612505,0.03185245978179217,-0.045635225330457926
get1,68,0.5497044041323371,0.025639186363255198,10,39,0.5362361707075795,0.034161710072896194,-0.01346823342475767,0.0427128822777666,0.029244648853008932,-0.05618111570252427
get1,68,0.5497044041323371,0.025639186363255198,20,4,0.49923622151161645,0.14718588194099647,-0.05046818262072067,0.1494023149757683,0.09893413235504764,-0.19987049759648898
get1,68,0.5497044041323371,0.025639186363255198,25,62,0.5022971461779746,0.02468874116731475,-0.047407257954362514,0.03559356427496962,-0.011813693679392896,-0.08300082222933214
get1,68,0.5497044041323371,0.025639186363255198,30,4,0.4900697369598206,0.1746272160305967,-0.05963466717251653,0.1764993837268743,0.11686471655435776,-0.23613405089939082
get1,68,0.5497044041323371,0.025639186363255198,35,12,0.45364639448546046,0.048020024566466674,-0.09605800964687666,0.054436115187748234,-0.04162189445912843,-0.1504941248346249
get1,68,0.5497044041323371,0.025639186363255198,40,31,0.45437678266773934,0.04149242782011892,-0.09532762146459778,0.048774885379440004,-0.046552736085157774,-0.14410250684403778
get1,68,0.5497044041323371,0.025639186363255198,50,9,0.412279488257934,0.11669770243811796,-0.13742491587440314,0.1194810513500164,-0.017943864524386746,-0.25690596722441955
get1,68,0.5497044041323371,0.025639186363255198,60,13,0.32656995722473675,0.06895318517424925,-0.22313444690760037,0.0735656823732645,-0.14956876453433587,-0.29670012928086487
get1,68,0.5497044041323371,0.025639186363255198,80,39,0.2200866494948183,0.042685432403393106,-0.32961775463751886,0.04979371463181245,-0.2798240400057064,-0.37941146926933134
get1,68,0.5497044041323371,0.025639186363255198,100,5,0.05525537133788165,0.05271511576387651,-0.49444903279445546,0.05861954714400849,-0.435829485650447,-0.5530685799384639
get1,68,0.5497044041323371,0.025639186363255198,125,4,NA,NA,NA,NA,NA,NA
gnd1,48,0.1450958598018393,0.05054614971326359,5,25,0.11931989625089554,0.04688929672096486,-0.025775963550943776,0.06894577142814738,0.043169807877203606,-0.09472173497909116
gnd1,48,0.1450958598018393,0.05054614971326359,10,33,0.11904063848910301,0.07085311101088101,-0.0260552213127363,0.08703491592892984,0.06097969461619354,-0.11309013724166614
gnd1,48,0.1450958598018393,0.05054614971326359,20,4,0.19143366635282055,0.2838355241646765,0.04633780655098124,0.2883010891909226,0.33463889574190386,-0.24196328263994138
gnd1,48,0.1450958598018393,0.05054614971326359,25,42,0.0954587867978105,0.06360175672402184,-0.04963707300402881,0.08124097924826679,0.03160390624423798,-0.1308780522522956
gnd1,48,0.1450958598018393,0.05054614971326359,30,4,0.16792959193839552,0.24250712841394542,0.022833732136556206,0.2477188337256848,0.27055256586224097,-0.22488510158912858
gnd1,48,0.1450958598018393,0.05054614971326359,35,11,0.05097581525652255,0.18713989524966668,-0.09412004454531676,0.19384595338797214,0.09972590884265538,-0.2879659979332889
gnd1,48,0.1450958598018393,0.05054614971326359,40,23,0.06063748072409394,0.03646055258806758,-0.08445837907774537,0.06232403345309816,-0.02213434562464721,-0.1467824125308435
gnd1,48,0.1450958598018393,0.05054614971326359,50,5,0.0769867072764939,0.04621808724171727,-0.06810915252534541,0.06849105663602108,3.8190411067566543e-4,-0.1366002091613665
gnd1,48,0.1450958598018393,0.05054614971326359,60,11,0.045421563860654775,0.05791959730547768,-0.09967429594118454,0.07687387724620344,-0.022800418694981103,-0.17654817318738797
gnd1,48,0.1450958598018393,0.05054614971326359,80,33,0.037357081102566164,0.05862353757652433,-0.10773877869927315,0.07740563551074184,-0.03033314318853131,-0.18514441421001498
gnd1,48,0.1450958598018393,0.05054614971326359,100,5,0.020509736898092757,0.03323513666225353,-0.12458612290374656,0.06049369851310404,-0.06409242439064253,-0.1850798214168506
gnd1,48,0.1450958598018393,0.05054614971326359,125,4,NA,NA,NA,NA,NA,NA
gph1,67,1.0273948813395186,0.01703108053582845,2.5,4,1.0079084066761963,0.038837446100741004,-0.019486474663322317,0.042407604552082846,0.02292112988876053,-0.061894079215405164
gph1,67,1.0273948813395186,0.01703108053582845,5,28,1.0269600926770284,0.01904193586903817,-4.347886624902486e-4,0.025547074702565013,0.025112286040074764,-0.02598186336505526
gph1,67,1.0273948813395186,0.01703108053582845,10,38,1.0232988632597382,0.022905614237857887,-0.004096018079780439,0.028543385710728723,0.024447367630948284,-0.03263940379050916
gph1,67,1.0273948813395186,0.01703108053582845,20,3,1.0048511408722258,0.07410597245107821,-0.022543740467292794,0.07603783832499342,0.05349409785770062,-0.09858157879228621
gph1,67,1.0273948813395186,0.01703108053582845,25,62,1.037333319255568,0.02028507938123324,0.009938437916049425,0.026486640967114134,0.036425078883163556,-0.01654820305106471
gph1,67,1.0273948813395186,0.01703108053582845,30,3,1.0211252228756025,0.03363043708770431,-0.006269658463916139,0.03769700257219282,0.03142734410827668,-0.04396666103610896
gph1,67,1.0273948813395186,0.01703108053582845,35,12,1.014107134909207,0.044645806672859806,-0.013287746430311609,0.04778394874524549,0.03449620231493388,-0.0610716951755571
gph1,67,1.0273948813395186,0.01703108053582845,40,30,1.0190812091528096,0.036696041736686384,-0.008313672186708976,0.040455619923052764,0.03214194773634379,-0.04876929210976174
gph1,67,1.0273948813395186,0.01703108053582845,50,9,1.003691728429039,0.04876129683590203,-0.02370315291047964,0.05164999296550605,0.027946840055026408,-0.07535314587598568
gph1,67,1.0273948813395186,0.01703108053582845,60,12,1.0171778449715574,0.03394646894080881,-0.01021703636796123,0.037979210862880926,0.027762174494919696,-0.048196247230842156
gph1,67,1.0273948813395186,0.01703108053582845,80,38,1.040923360543027,0.028279880763241887,0.013528479203508414,0.03301226075568066,0.04654073995918907,-0.019483781552172244
gph1,67,1.0273948813395186,0.01703108053582845,100,4,1.0025427171513095,0.07033197575643012,-0.024852164188209125,0.07236466346236227,0.047512499274153144,-0.0972168276505714
gph1,67,1.0273948813395186,0.01703108053582845,125,3,NA,NA,NA,NA,NA,NA
gpx2,68,0.9462322106432333,0.01810226640664075,2.5,4,0.8765030393611486,0.12356568312493672,-0.06972917128208467,0.12488462713716715,0.05515545585508248,-0.1946137984192518
gpx2,68,0.9462322106432333,0.01810226640664075,5,29,0.9490196809897856,0.023755337860225954,0.0027874703465523565,0.029866505083629702,0.03265397543018206,-0.027079034737077345
gpx2,68,0.9462322106432333,0.01810226640664075,10,39,0.9441331769630753,0.023671257335899722,-0.002099033680157958,0.029799672362618025,0.027700638682460067,-0.03189870604277598
gpx2,68,0.9462322106432333,0.01810226640664075,20,4,0.9121293611129444,0.06557834589872649,-0.03410284953028886,0.06803095986291838,0.03392811033262952,-0.10213380939320724
gpx2,68,0.9462322106432333,0.01810226640664075,25,62,0.9112839758030906,0.023317013678914245,-0.034948234840142645,0.0295190646186438,-0.005429170221498844,-0.06446729945878645
gpx2,68,0.9462322106432333,0.01810226640664075,30,4,0.9019955348912762,0.07389010923556555,-0.04423667575195711,0.07607522784652573,0.03183855209456862,-0.12031190359848284
